dataset,method,replication,precision,recall,f1,specificity,n_selected,n_true,runtime
HDS,QMI-CFS,25,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,4.660981900000479
HDS,QMI-CFS-Classic,25,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,1.9244682000135072
HDS,MI,25,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.48656109999865294
HDS,CMI,25,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.32283729998744093
HDS,LASSO,25,0.10416666666666667,1.0,0.18867924528301885,0.5473684210526316,48,5,1.742144100018777
HDS,Boruta,25,1.0,0.8,0.888888888888889,1.0,4,5,39.057464300014544
HDS,RF,25,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.691032599977916
HDS,QMI-CFS,26,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,4.654977700003656
HDS,QMI-CFS-Classic,26,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,1.9131591999903321
HDS,MI,26,0.04,0.2,0.06666666666666667,0.7473684210526316,25,5,0.46859000000404194
HDS,CMI,26,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.34350990000530146
HDS,LASSO,26,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,2.051227600022685
HDS,Boruta,26,1.0,0.6,0.7499999999999999,1.0,3,5,39.666838299977826
HDS,RF,26,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6724348999850918
HDS,QMI-CFS,27,0.10810810810810811,0.8,0.19047619047619047,0.6526315789473685,37,5,4.653067899984308
HDS,QMI-CFS-Classic,27,0.10526315789473684,0.8,0.18604651162790697,0.6421052631578947,38,5,1.9068237000028603
HDS,MI,27,0.08,0.4,0.13333333333333333,0.7578947368421053,25,5,0.4696713000012096
HDS,CMI,27,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.3313930999720469
HDS,LASSO,27,0.10204081632653061,1.0,0.1851851851851852,0.5368421052631579,49,5,1.9545456000196282
HDS,Boruta,27,1.0,0.8,0.888888888888889,1.0,4,5,36.5308420000074
HDS,RF,27,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.670651499996893
HDS,QMI-CFS,28,0.1,0.8,0.1777777777777778,0.6210526315789474,40,5,4.699735899979714
HDS,QMI-CFS-Classic,28,0.10256410256410256,0.8,0.18181818181818182,0.631578947368421,39,5,1.9001812000060454
HDS,MI,28,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.4622864999982994
HDS,CMI,28,0.08,0.4,0.13333333333333333,0.7578947368421053,25,5,0.31445850001182407
HDS,LASSO,28,0.06329113924050633,1.0,0.11904761904761907,0.22105263157894736,79,5,1.9374508000037167
HDS,Boruta,28,0.8,0.8,0.8000000000000002,0.9894736842105263,5,5,32.3806986999989
HDS,RF,28,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6318526999966707
HDS,QMI-CFS,29,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,4.680759600014426
HDS,QMI-CFS-Classic,29,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,1.9005480999767315
HDS,MI,29,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.4977497000072617
HDS,CMI,29,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.3189243999950122
HDS,LASSO,29,0.10204081632653061,1.0,0.1851851851851852,0.5368421052631579,49,5,2.0547256999998353
HDS,Boruta,29,1.0,1.0,1.0,1.0,5,5,37.7568772000086
HDS,RF,29,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.692067500000121
HDS,QMI-CFS,30,0.125,0.8,0.21621621621621623,0.7052631578947368,32,5,4.921291600010591
HDS,QMI-CFS-Classic,30,0.11764705882352941,0.8,0.20512820512820512,0.6842105263157895,34,5,1.8581877000106033
HDS,MI,30,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.4746218000072986
HDS,CMI,30,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.30990550000569783
HDS,LASSO,30,0.0625,1.0,0.11764705882352941,0.21052631578947367,80,5,2.1860308999894187
HDS,Boruta,30,1.0,0.6,0.7499999999999999,1.0,3,5,38.109674299979815
HDS,RF,30,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.747058900014963
HDS,QMI-CFS,31,0.125,1.0,0.2222222222222222,0.631578947368421,40,5,4.65269790001912
HDS,QMI-CFS-Classic,31,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,1.984669199999189
HDS,MI,31,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.4752989999833517
HDS,CMI,31,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.31812539999373257
HDS,LASSO,31,0.0847457627118644,1.0,0.15625,0.43157894736842106,59,5,2.110906999994768
HDS,Boruta,31,1.0,1.0,1.0,1.0,5,5,36.787175600009505
HDS,RF,31,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6395372999832034
HDS,QMI-CFS,32,0.11904761904761904,1.0,0.21276595744680848,0.6105263157894737,42,5,4.639964600006351
HDS,QMI-CFS-Classic,32,0.1388888888888889,1.0,0.24390243902439027,0.6736842105263158,36,5,1.9373201999987941
HDS,MI,32,0.08,0.4,0.13333333333333333,0.7578947368421053,25,5,0.46042749998741783
HDS,CMI,32,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.32963089999975637
HDS,LASSO,32,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,1.8370716999925207
HDS,Boruta,32,1.0,0.8,0.888888888888889,1.0,4,5,29.926434599998174
HDS,RF,32,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6526725000003353
HDS,QMI-CFS,33,0.12195121951219512,1.0,0.21739130434782605,0.6210526315789474,41,5,4.722471000015503
HDS,QMI-CFS-Classic,33,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,1.9095758000039496
HDS,MI,33,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.4734124999959022
HDS,CMI,33,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.3069242999772541
HDS,LASSO,33,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,1.7070957999967504
HDS,Boruta,33,1.0,1.0,1.0,1.0,5,5,26.414824800012866
HDS,RF,33,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6472027999989223
HDS,QMI-CFS,34,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,4.676910099980887
HDS,QMI-CFS-Classic,34,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,1.8939417000219692
HDS,MI,34,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.47657369999797083
HDS,CMI,34,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.31674219999695197
HDS,LASSO,34,0.07692307692307693,1.0,0.14285714285714288,0.3684210526315789,65,5,1.8634982999938074
HDS,Boruta,34,0.8333333333333334,1.0,0.9090909090909091,0.9894736842105263,6,5,38.296327400021255
HDS,RF,34,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.7495638999971561
HDS,QMI-CFS,35,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,4.697185900004115
HDS,QMI-CFS-Classic,35,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,1.902167799999006
HDS,MI,35,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.4592908000049647
HDS,CMI,35,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.3231667999934871
HDS,LASSO,35,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,1.6996001000225078
HDS,Boruta,35,1.0,0.8,0.888888888888889,1.0,4,5,38.78352460000315
HDS,RF,35,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6989287000033073
HDS,QMI-CFS,36,0.10256410256410256,0.8,0.18181818181818182,0.631578947368421,39,5,4.741321500012418
HDS,QMI-CFS-Classic,36,0.11428571428571428,0.8,0.19999999999999998,0.6736842105263158,35,5,1.9615955000044778
HDS,MI,36,0.04,0.2,0.06666666666666667,0.7473684210526316,25,5,0.44941909998306073
HDS,CMI,36,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.31696729999384843
HDS,LASSO,36,0.09433962264150944,1.0,0.1724137931034483,0.49473684210526314,53,5,1.9470541000191588
HDS,Boruta,36,1.0,0.6,0.7499999999999999,1.0,3,5,35.74308850002126
HDS,RF,36,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.7102777999825776
HDS,QMI-CFS,37,0.1111111111111111,0.8,0.19512195121951217,0.6631578947368421,36,5,4.682334699988132
HDS,QMI-CFS-Classic,37,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,1.982362100010505
HDS,MI,37,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.4691731999919284
HDS,CMI,37,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.3073887999926228
HDS,LASSO,37,0.07936507936507936,1.0,0.14705882352941177,0.3894736842105263,63,5,2.076964100007899
HDS,Boruta,37,1.0,0.8,0.888888888888889,1.0,4,5,38.377072400006
HDS,RF,37,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.7021433000045363
HDS,QMI-CFS,38,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,4.677082100010011
HDS,QMI-CFS-Classic,38,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,1.8703003999835346
HDS,MI,38,0.08,0.4,0.13333333333333333,0.7578947368421053,25,5,0.4802522000099998
HDS,CMI,38,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.32859210000606254
HDS,LASSO,38,0.11904761904761904,1.0,0.21276595744680848,0.6105263157894737,42,5,1.9890207000134978
HDS,Boruta,38,1.0,1.0,1.0,1.0,5,5,30.778445199975977
HDS,RF,38,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6049783999915235
HDS,QMI-CFS,39,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,4.689106400008313
HDS,QMI-CFS-Classic,39,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,1.9023880999884568
HDS,MI,39,0.08,0.4,0.13333333333333333,0.7578947368421053,25,5,0.48134850000496954
HDS,CMI,39,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.3037189999886323
HDS,LASSO,39,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,1.9319624000054318
HDS,Boruta,39,1.0,1.0,1.0,1.0,5,5,34.07616599998437
HDS,RF,39,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6931521999940742
HDS,QMI-CFS,40,0.1111111111111111,0.8,0.19512195121951217,0.6631578947368421,36,5,4.696934300009161
HDS,QMI-CFS-Classic,40,0.1111111111111111,0.8,0.19512195121951217,0.6631578947368421,36,5,1.919722599996021
HDS,MI,40,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.46769280001171865
HDS,CMI,40,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.32771969999885187
HDS,LASSO,40,0.08196721311475409,1.0,0.1515151515151515,0.4105263157894737,61,5,1.7722873000020627
HDS,Boruta,40,1.0,1.0,1.0,1.0,5,5,39.38818889998947
HDS,RF,40,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.650949100003345
HDS,QMI-CFS,41,0.11428571428571428,0.8,0.19999999999999998,0.6736842105263158,35,5,4.627780400012853
HDS,QMI-CFS-Classic,41,0.11428571428571428,0.8,0.19999999999999998,0.6736842105263158,35,5,2.015545700007351
HDS,MI,41,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.5964879000093788
HDS,CMI,41,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.42541110000456683
HDS,LASSO,41,0.0684931506849315,1.0,0.1282051282051282,0.28421052631578947,73,5,1.9023816999979317
HDS,Boruta,41,0.8,0.8,0.8000000000000002,0.9894736842105263,5,5,32.681424099981086
HDS,RF,41,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6175749000103679
HDS,QMI-CFS,42,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,5.088489500019932
HDS,QMI-CFS-Classic,42,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,1.982567500002915
HDS,MI,42,0.04,0.2,0.06666666666666667,0.7473684210526316,25,5,0.472486700018635
HDS,CMI,42,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.3085650999855716
HDS,LASSO,42,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,2.03804090002086
HDS,Boruta,42,1.0,0.8,0.888888888888889,1.0,4,5,39.13643530002446
HDS,RF,42,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.737904300010996
HDS,QMI-CFS,43,0.1282051282051282,1.0,0.22727272727272727,0.6421052631578947,39,5,4.661261700006435
HDS,QMI-CFS-Classic,43,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,1.8813576999818906
HDS,MI,43,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.46217949999845587
HDS,CMI,43,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.2931998999847565
HDS,LASSO,43,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,2.036678300006315
HDS,Boruta,43,1.0,1.0,1.0,1.0,5,5,38.77942679999978
HDS,RF,43,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.699161800002912
HDS,QMI-CFS,44,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,4.678928100009216
HDS,QMI-CFS-Classic,44,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,1.8458953000081237
HDS,MI,44,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.4626593999855686
HDS,CMI,44,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.31476380000822246
HDS,LASSO,44,0.09090909090909091,1.0,0.16666666666666669,0.47368421052631576,55,5,2.0485511000151746
HDS,Boruta,44,0.8333333333333334,1.0,0.9090909090909091,0.9894736842105263,6,5,58.65186280000489
HDS,RF,44,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,3.591797000000952
HDS,QMI-CFS,45,0.1388888888888889,1.0,0.24390243902439027,0.6736842105263158,36,5,16.931091500009643
HDS,QMI-CFS-Classic,45,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,6.431734299985692
HDS,MI,45,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.9070227000047453
HDS,CMI,45,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.6093229999823961
HDS,LASSO,45,0.09803921568627451,1.0,0.17857142857142855,0.5157894736842106,51,5,4.430677699972875
HDS,Boruta,45,0.8333333333333334,1.0,0.9090909090909091,0.9894736842105263,6,5,57.6087789000012
HDS,RF,45,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6505331999796908
HDS,QMI-CFS,46,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,4.641817900002934
HDS,QMI-CFS-Classic,46,0.13157894736842105,1.0,0.23255813953488372,0.6526315789473685,38,5,1.8828754000132903
HDS,MI,46,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.5181424000184052
HDS,CMI,46,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.37462059999234043
HDS,LASSO,46,0.06578947368421052,1.0,0.12345679012345677,0.25263157894736843,76,5,2.019459100003587
HDS,Boruta,46,1.0,0.8,0.888888888888889,1.0,4,5,38.452649699989706
HDS,RF,46,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.7571728999901097
HDS,QMI-CFS,47,0.1282051282051282,1.0,0.22727272727272727,0.6421052631578947,39,5,4.752826100011589
HDS,QMI-CFS-Classic,47,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,1.9030298999859951
HDS,MI,47,0.2,1.0,0.33333333333333337,0.7894736842105263,25,5,0.4774526000255719
HDS,CMI,47,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.32615080001414753
HDS,LASSO,47,0.08771929824561403,1.0,0.16129032258064516,0.45263157894736844,57,5,1.938711399998283
HDS,Boruta,47,1.0,1.0,1.0,1.0,5,5,30.87162079999689
HDS,RF,47,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.719570899993414
HDS,QMI-CFS,48,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,4.955056200007675
HDS,QMI-CFS-Classic,48,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,1.9117962000018451
HDS,MI,48,0.12,0.6,0.19999999999999998,0.7684210526315789,25,5,0.4528120000031777
HDS,CMI,48,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.33127799999783747
HDS,LASSO,48,0.1282051282051282,1.0,0.22727272727272727,0.6421052631578947,39,5,2.1398446999955922
HDS,Boruta,48,0.8333333333333334,1.0,0.9090909090909091,0.9894736842105263,6,5,40.04608410000219
HDS,RF,48,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6518925999989733
HDS,QMI-CFS,49,0.13513513513513514,1.0,0.2380952380952381,0.6631578947368421,37,5,4.6875270000018645
HDS,QMI-CFS-Classic,49,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,1.9181911000050604
HDS,MI,49,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.4621989000006579
HDS,CMI,49,0.16,0.8,0.26666666666666666,0.7789473684210526,25,5,0.2908397999999579
HDS,LASSO,49,0.10204081632653061,1.0,0.1851851851851852,0.5368421052631579,49,5,2.3244172999984585
HDS,Boruta,49,1.0,1.0,1.0,1.0,5,5,39.98196819997975
HDS,RF,49,0.5,1.0,0.6666666666666666,0.9473684210526315,10,5,1.6732666999741923
CC,QMI-CFS,0,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.7785495999851264
CC,QMI-CFS-Classic,0,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.3888448000070639
CC,MI,0,0.6,0.5,0.5454545454545454,0.8571428571428571,5,6,0.11122970000724308
CC,CMI,0,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.0745238000235986
CC,LASSO,0,0.3,1.0,0.4615384615384615,0.0,20,6,0.4140143000113312
CC,Boruta,0,0.75,1.0,0.8571428571428571,0.8571428571428571,8,6,17.896830799989402
CC,RF,0,1.0,0.3333333333333333,0.5,1.0,2,6,1.2025815999950282
CC,QMI-CFS,1,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.7992269999813288
CC,QMI-CFS-Classic,1,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.4024572000198532
CC,MI,1,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.12606700000469573
CC,CMI,1,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.08536880000610836
CC,LASSO,1,0.3,1.0,0.4615384615384615,0.0,20,6,0.40010899998014793
CC,Boruta,1,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,28.11589250000543
CC,RF,1,1.0,0.3333333333333333,0.5,1.0,2,6,1.2314683999866247
CC,QMI-CFS,2,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,0.7605162000108976
CC,QMI-CFS-Classic,2,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.4073733999975957
CC,MI,2,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.10679950000485405
CC,CMI,2,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.06363610000698827
CC,LASSO,2,0.35294117647058826,1.0,0.5217391304347826,0.21428571428571427,17,6,0.3765125999925658
CC,Boruta,2,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,23.5071199000231
CC,RF,2,1.0,0.3333333333333333,0.5,1.0,2,6,1.2579862999846227
CC,QMI-CFS,3,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.7848746000090614
CC,QMI-CFS-Classic,3,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.3904727999761235
CC,MI,3,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.1561156999960076
CC,CMI,3,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.08494529998279177
CC,LASSO,3,0.3333333333333333,1.0,0.5,0.14285714285714285,18,6,0.39584800001466647
CC,Boruta,3,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,29.005917000002228
CC,RF,3,1.0,0.3333333333333333,0.5,1.0,2,6,1.2029391000105534
CC,QMI-CFS,4,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.7613397000241093
CC,QMI-CFS-Classic,4,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.3835432000050787
CC,MI,4,0.6,0.5,0.5454545454545454,0.8571428571428571,5,6,0.10505730001023039
CC,CMI,4,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.09043429998564534
CC,LASSO,4,0.35294117647058826,1.0,0.5217391304347826,0.21428571428571427,17,6,0.37549109998508357
CC,Boruta,4,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,16.56959110000753
CC,RF,4,1.0,0.3333333333333333,0.5,1.0,2,6,1.2198564000136685
CC,QMI-CFS,5,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.5714285714285714,11,6,0.760385600005975
CC,QMI-CFS-Classic,5,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,0.3896311999997124
CC,MI,5,0.4,0.3333333333333333,0.3636363636363636,0.7857142857142857,5,6,0.09785499999998137
CC,CMI,5,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.06559809998725541
CC,LASSO,5,0.3,1.0,0.4615384615384615,0.0,20,6,0.40171549998922274
CC,Boruta,5,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,29.47020209999755
CC,RF,5,1.0,0.3333333333333333,0.5,1.0,2,6,1.2107359000074212
CC,QMI-CFS,6,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.7735579000145663
CC,QMI-CFS-Classic,6,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.389154000004055
CC,MI,6,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.11305099999299273
CC,CMI,6,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.09771999999065883
CC,LASSO,6,0.3333333333333333,1.0,0.5,0.14285714285714285,18,6,0.3836474000127055
CC,Boruta,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9285714285714286,6,6,21.714073000010103
CC,RF,6,1.0,0.3333333333333333,0.5,1.0,2,6,1.226549699989846
CC,QMI-CFS,7,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.7657475000014529
CC,QMI-CFS-Classic,7,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.4080429000023287
CC,MI,7,0.6,0.5,0.5454545454545454,0.8571428571428571,5,6,0.10434499999973923
CC,CMI,7,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.06894930000999011
CC,LASSO,7,0.3,1.0,0.4615384615384615,0.0,20,6,0.40393020000192337
CC,Boruta,7,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.8571428571428571,7,6,16.917871599987848
CC,RF,7,1.0,0.3333333333333333,0.5,1.0,2,6,1.1912098999891896
CC,QMI-CFS,8,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.7749606000143103
CC,QMI-CFS-Classic,8,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.3932088000001386
CC,MI,8,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.11795909999636933
CC,CMI,8,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.10762329999124631
CC,LASSO,8,0.35294117647058826,1.0,0.5217391304347826,0.21428571428571427,17,6,0.41339949998655356
CC,Boruta,8,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,28.815488099993672
CC,RF,8,1.0,0.3333333333333333,0.5,1.0,2,6,1.1823078000161331
CC,QMI-CFS,9,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.7773633999750018
CC,QMI-CFS-Classic,9,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.3916082999785431
CC,MI,9,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.09939550000126474
CC,CMI,9,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.09242659999290481
CC,LASSO,9,0.3,1.0,0.4615384615384615,0.0,20,6,0.3965586999838706
CC,Boruta,9,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,4.2159335000033025
CC,RF,9,1.0,0.3333333333333333,0.5,1.0,2,6,1.214265200018417
CC,QMI-CFS,10,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,0.7688686999899801
CC,QMI-CFS-Classic,10,0.5,0.6666666666666666,0.5714285714285715,0.7142857142857143,8,6,0.39971699999296106
CC,MI,10,0.6,0.5,0.5454545454545454,0.8571428571428571,5,6,0.09636049999971874
CC,CMI,10,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.06372939998982474
CC,LASSO,10,0.3157894736842105,1.0,0.4799999999999999,0.07142857142857142,19,6,0.406409800023539
CC,Boruta,10,1.0,0.6666666666666666,0.8,1.0,4,6,18.570116699993378
CC,RF,10,1.0,0.3333333333333333,0.5,1.0,2,6,1.1857410999946296
CC,QMI-CFS,11,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.7655095999944024
CC,QMI-CFS-Classic,11,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.39827649999642745
CC,MI,11,0.4,0.3333333333333333,0.3636363636363636,0.7857142857142857,5,6,0.10656859999289736
CC,CMI,11,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.06414789997506887
CC,LASSO,11,0.3,1.0,0.4615384615384615,0.0,20,6,0.40429770000628196
CC,Boruta,11,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,30.50812000001315
CC,RF,11,1.0,0.3333333333333333,0.5,1.0,2,6,1.18673950000084
CC,QMI-CFS,12,0.5,0.6666666666666666,0.5714285714285715,0.7142857142857143,8,6,0.7756961999984924
CC,QMI-CFS-Classic,12,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.38711070001590997
CC,MI,12,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.11309940001228824
CC,CMI,12,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.08607829999527894
CC,LASSO,12,0.3,1.0,0.4615384615384615,0.0,20,6,0.400027499999851
CC,Boruta,12,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,6.663636299985228
CC,RF,12,1.0,0.3333333333333333,0.5,1.0,2,6,1.2077048000064678
CC,QMI-CFS,13,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.7877377000113484
CC,QMI-CFS-Classic,13,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.4050915999978315
CC,MI,13,0.4,0.3333333333333333,0.3636363636363636,0.7857142857142857,5,6,0.11826610000571236
CC,CMI,13,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.07650100000319071
CC,LASSO,13,0.3333333333333333,1.0,0.5,0.14285714285714285,18,6,0.3890712999855168
CC,Boruta,13,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,21.581342999998014
