dataset,method,seed,ate_error,pehe,relative_ate_error,runtime
WC,All-Features,11,0.05759457995165507,0.2582944258837166,5.759457994589561,0.00368759996490553
WC,QMI-CFS,12,0.056227956163180104,0.40181620377741184,5.622795615755731,0.5851134000113234
WC,MI,12,0.08263874713621067,0.16569572217483136,8.26387471279468,0.08224670001072809
WC,CMI,12,0.06647923313126192,0.17856910868864528,6.6479233124613994,0.05194320000009611
WC,LASSO,12,0.08674683566095309,0.33437557120870215,8.674683565227841,0.3382333999616094
WC,Boruta,12,0.11810175876274642,0.09830777014161517,11.810175875093625,17.303658100019675
WC,RF,12,0.03485538489752027,0.1532532983792455,3.4855384894034733,1.1703789999592118
WC,All-Features,12,0.08674683566095309,0.33437557120870215,8.674683565227841,0.0040484999772161245
WC,QMI-CFS,13,0.04974345032942451,0.2339689903084203,4.974345032445016,0.5893967999727465
WC,MI,13,0.16236541333556898,0.227487225185307,16.236541331933243,0.07335600000806153
WC,CMI,13,0.10937784084289803,0.19953236796240573,10.937784083196025,0.048066899995319545
WC,LASSO,13,0.01601018510293928,0.35418428348732794,1.6010185101338261,0.3401004000334069
WC,Boruta,13,0.08536249990960454,0.25050274963213376,8.536249990106828,22.934155299968552
WC,RF,13,0.1469065240217724,0.15454598671971143,14.690652400708174,1.1781212000059895
WC,All-Features,13,0.01601018510293928,0.35418428348732794,1.6010185101338261,0.005861599987838417
WC,QMI-CFS,14,0.2874509481192249,0.3255993743027418,28.745094809047977,0.5856889999704435
WC,MI,14,0.2333295101625752,0.23807388841563246,23.332951013924223,0.07985849998658523
WC,CMI,14,0.25324496554384535,0.23134229605714662,25.324496551852082,0.05464789998950437
WC,LASSO,14,0.2974652599013492,0.373995963237185,29.746525987160265,0.3361791999777779
WC,Boruta,14,0.0505391931550101,0.17836147901948962,5.053919314995618,13.585655000002589
WC,RF,14,0.16140681722164074,0.1788132668493828,16.140681720550006,1.1704059999901801
WC,All-Features,14,0.2974652599013492,0.373995963237185,29.746525987160265,0.0059219999820925295
WC,QMI-CFS,15,0.1976500612675678,0.2920259894404122,19.765006124780278,0.5830183999496512
WC,MI,15,0.22059933339816307,0.27410157556727016,22.059933337610314,0.08011260000057518
WC,CMI,15,0.2190766550186629,0.22484516554525782,21.907665499675524,0.05143530003260821
WC,LASSO,15,0.08830182810720211,0.3447642198155291,8.830182809837192,0.36131599999498576
WC,Boruta,15,0.2528466243067551,0.2309040669595534,25.284662428147044,24.25673729996197
WC,RF,15,0.21838113069367404,0.218408311774915,21.838113067183592,1.1964498999877833
WC,All-Features,15,0.08819915832979275,0.378552753608828,8.819915832097283,0.006471100030466914
WC,QMI-CFS,16,0.08580720505417694,0.25648988793729827,8.580720504559622,0.5790722999954596
WC,MI,16,0.16093063350846304,0.337450126137479,16.093063349236996,0.07759709999663755
WC,CMI,16,0.10651250736978835,0.14638383094661742,10.65125073591371,0.052009399980306625
WC,LASSO,16,0.00583036354186639,0.3281062887372026,0.5830363541283354,0.32894009997835383
WC,Boruta,16,0.1174283912068732,0.12727766057002216,11.742839119513036,23.950010999978986
WC,RF,16,0.10617179258738862,0.12372259767078594,10.617179257677146,1.1528968999627978
WC,All-Features,16,0.0070735716137124705,0.32756811512217654,0.7073571613005114,0.004588900017552078
WC,QMI-CFS,17,0.009609827112761149,0.2850926495482518,0.9609827111800165,0.5762637999723665
WC,MI,17,0.04227088104432419,0.1608597146454111,4.22708810400971,0.07587390003027394
WC,CMI,17,0.09044042432242017,0.20514625138406606,9.044042431337612,0.05044379999162629
WC,LASSO,17,0.147685626721622,0.27504525050264667,14.768562670685343,0.36676960001932457
WC,Boruta,17,0.11712704963114962,0.23286153734842113,11.712704961943691,20.763311099959537
WC,RF,17,0.03435984935751635,0.11113656559005892,3.435984935408036,1.1549343000515364
WC,All-Features,17,0.147685626721622,0.27504525050264667,14.768562670685343,0.0033275000168941915
WC,QMI-CFS,18,0.08832213611773454,0.3356409861224988,8.832213610890232,0.5811966999899596
WC,MI,18,0.05755305497518659,0.28172997552404117,5.755305496943128,0.08743080002022907
WC,CMI,18,0.11519938389631279,0.1919609200924767,11.519938388479286,0.05741770000895485
WC,LASSO,18,0.040914813542034634,0.32785975603783873,4.091481353794315,0.3370672999881208
WC,Boruta,18,0.0020587432351133472,0.08800308718284569,0.20587432349074727,24.961147099966183
WC,RF,18,0.07154806254750934,0.0806686756286818,7.154806254035454,1.1569998000049964
WC,All-Features,18,0.040914813542034634,0.32785975603783873,4.091481353794315,0.003394800005480647
WC,QMI-CFS,19,0.06762828176701596,0.4242247030127627,6.762828176025313,0.5751908000092953
WC,MI,19,0.17900163516407797,0.25494045341368515,17.90016351461778,0.07565289997728541
WC,CMI,19,0.16630770155467922,0.32384435736510536,16.630770153804843,0.05155099998228252
WC,LASSO,19,0.07089132252174968,0.4418121023822095,7.089132251466054,0.35056779999285936
WC,Boruta,19,0.15710685038193106,0.35976325979676743,15.710685036622039,16.868017599976156
WC,RF,19,0.19154856295294365,0.26668482092892887,19.15485629337888,1.1581190999713726
WC,All-Features,19,0.07235263581727625,0.44798555372673365,7.235263581004098,0.003338299982715398
WC,QMI-CFS,20,0.05933491582348349,0.26859820522850736,5.933491581755,0.5805318999919109
WC,MI,20,0.07718885510914952,0.3078268238449618,7.718885510143064,0.08399329998064786
WC,CMI,20,0.005024198591112583,0.19133205976906145,0.5024198590610163,0.05452200002036989
WC,LASSO,20,0.09394043672657071,0.3126151958728508,9.394043671717666,0.3377584000118077
WC,Boruta,20,0.03589208238703134,0.17065680225525376,3.589208238344214,17.670257799967658
WC,RF,20,0.014501670520934429,0.16145084428030537,1.4501670519484262,1.152937400038354
WC,All-Features,20,0.08692705606036388,0.3846182391600248,8.692705605167117,0.0035549000022001565
WC,QMI-CFS,21,0.02375470395690804,0.33352036409316005,2.3754703954532568,0.5702931999694556
WC,MI,21,0.10210811858458357,0.24941127238369423,10.210811857437276,0.07635829999344423
WC,CMI,21,0.018803510704477944,0.12246824559622767,1.8803510702597594,0.05142149998573586
WC,LASSO,21,0.06539403217829654,0.4105371632098017,6.539403217175713,0.33392790000652894
WC,Boruta,21,0.131953073716233,0.26984188865140696,13.19530737030377,13.74177259998396
WC,RF,21,0.0015281864563444492,0.0683131539299793,0.15281864561916303,1.171833600034006
WC,All-Features,21,0.06539403217829654,0.4105371632098017,6.539403217175713,0.006501499970909208
WC,QMI-CFS,22,0.23859006721768394,0.3195340442032617,23.859006719382496,0.5875348999979906
WC,MI,22,0.14547145686225693,0.24822119058288886,14.547145684770978,0.07516209996538237
WC,CMI,22,0.11996279990845238,0.1829129399337829,11.99627998964561,0.048785399994812906
WC,LASSO,22,0.17317425408923182,0.37909378329170557,17.31742540719144,0.33813559997361153
WC,Boruta,22,0.1931053137695724,0.20936806609402064,19.310531375026187,14.914330600004178
WC,RF,22,0.11592864299709449,0.1307675109238351,11.592864298550163,1.136448899982497
WC,All-Features,22,0.17124160212640227,0.3823806121108514,17.124160210927812,0.003926899982616305
WC,QMI-CFS,23,0.14961712849144493,0.3758581038625842,14.96171284764832,0.5739216000074521
WC,MI,23,0.06382299660570734,0.15226657529490964,6.382299659932504,0.07464840001193807
WC,CMI,23,0.08111834223782077,0.3939267551888055,8.111834222970895,0.05650260002585128
WC,LASSO,23,0.028939899074306386,0.6072377337788839,2.8939899071412394,0.35271810000995174
WC,Boruta,23,0.035986515008449294,0.03665928032965181,3.5986515004850643,21.127816799969878
WC,RF,23,0.04274038684862558,0.4293922689065427,4.274038684435154,1.1796156999771483
WC,All-Features,23,0.028939899074306386,0.6072377337788839,2.8939899071412394,0.005824499996379018
WC,QMI-CFS,24,0.09616031020798688,0.34693996954902695,9.616031019837084,0.5797344000311568
WC,MI,24,0.13249321261735592,0.2109571617596007,13.24932126041066,0.0768023999989964
WC,CMI,24,0.021969076988561764,0.1320085719325533,2.1969076986364855,0.04851699998835102
WC,LASSO,24,0.03015859580003455,0.29961701911324484,3.015859579701869,0.3406342000234872
WC,Boruta,24,0.023636677775276893,0.10441428348520641,2.3636677772913224,23.00529679999454
WC,RF,24,0.06387942208996833,0.1042955154574941,6.387942208358038,1.1907763999770395
WC,All-Features,24,0.03471261024285188,0.30679554964666284,3.4712610239380624,0.005805399967357516
WC,QMI-CFS,25,0.08864549797170307,0.22419562052848677,8.864549796283852,0.5840805000043474
WC,MI,25,0.010706250228480263,0.27131557470800266,1.070625022740964,0.07809439999982715
WC,CMI,25,0.028193757331339775,0.2933284612438897,2.81937573285204,0.05161870003212243
WC,LASSO,25,0.04509964938642652,0.3784030012287272,4.509964938191656,0.3661538999876939
WC,Boruta,25,0.08784377836264978,0.13828551822818358,8.784377835386541,23.08058509998955
WC,RF,25,0.05285085261857414,0.2684606668466503,5.285085261328906,1.2161149000166915
WC,All-Features,25,0.04509964938642652,0.3784030012287272,4.509964938191656,0.005991099984385073
WC,QMI-CFS,26,0.14079899862956302,0.31993434628750045,14.079899861548311,0.615594599978067
WC,MI,26,0.08859104157568609,0.15526522423966926,8.8591041566827,0.08979090000502765
WC,CMI,26,0.04688544800865602,0.14062551181221733,4.6885448003967465,0.055857300001662225
WC,LASSO,26,0.1175245351495886,0.3546976368910238,11.752453513783614,0.3872468000045046
WC,Boruta,26,0.12183020886256868,0.2061373555108512,12.183020885038566,13.69562789995689
WC,RF,26,0.04977446975368505,0.10649016890661787,4.97744697487076,1.1860667999717407
WC,All-Features,26,0.12090582488069113,0.36626655323064244,12.090582486860054,0.006004900031257421
WC,QMI-CFS,27,0.01797636455902052,0.3187695596865467,1.7976364557222884,0.5829552999930456
WC,MI,27,0.02365612454551491,0.08869422280437585,2.36561245431493,0.07514520001132041
WC,CMI,27,0.1084536461719876,0.17469948896220017,10.845364616114225,0.04947860003449023
WC,LASSO,27,0.04662990221434704,0.3189818044973201,4.662990220968405,0.3557940000318922
WC,Boruta,27,0.030791196003981502,0.17901328591781673,3.0791196000902383,16.143528799992055
WC,RF,27,0.09832702440288177,0.13907335818610914,9.832702439304907,1.2003160000313073
WC,All-Features,27,0.05240095893544661,0.33349229469374503,5.240095893020651,0.0063782999641261995
WC,QMI-CFS,28,0.11509647250434463,0.3437842852314355,11.509647249283498,0.5954910999862477
WC,MI,28,0.1987777432757185,0.26998695476280105,19.877774325584074,0.07442970003467053
WC,CMI,28,0.13378796361304657,0.15503075825955115,13.378796359966778,0.05191719997674227
WC,LASSO,28,0.048702827440908036,0.24379742997488205,4.870282743603775,0.36274529999354854
WC,Boruta,28,0.1861460349639572,0.20972843095088853,18.61460349453426,24.01524799998151
WC,RF,28,0.10972219069732958,0.13937795888532004,10.972219068635736,1.1603047999669798
WC,All-Features,28,0.04755195168201687,0.26455664485549363,4.755195167726168,0.0035152999917045236
WC,QMI-CFS,29,0.03551364098428578,0.41889827189802475,3.551364098073441,0.5822359000449069
WC,MI,29,0.010998158069901898,0.20344105664233272,1.0998158068802082,0.07959949999349192
WC,CMI,29,0.060126862469086495,0.09519388902611244,6.012686246307381,0.048944199981633574
WC,LASSO,29,0.042765009027260215,0.34049597340593696,4.2765009022983715,0.32189540000399575
WC,Boruta,29,0.05209728254977364,0.1906261791018051,5.209728254456391,23.141949900018517
WC,RF,29,0.034762531582928524,0.1609386282652694,3.476253157945227,1.1659891000017524
WC,All-Features,29,0.0415470873349828,0.36826502075035256,4.154708733082809,0.004087000037543476
IC,QMI-CFS,0,1.6864814223728999,1.8695445305079426,84.32407111442879,0.8081534000230022
IC,MI,0,1.7038879278147832,1.853491065667098,85.19439638647944,0.09834889997728169
IC,CMI,0,1.6532187403367784,1.7828977063020655,82.66093701270587,0.06639920000452548
IC,LASSO,0,1.6694723370459217,1.668685028894864,83.4736168481224,0.38463069999124855
IC,Boruta,0,1.708569774180098,1.7081104684434958,85.42848870473347,20.57113820000086
IC,RF,0,1.671454257369187,1.6847931680265913,83.57271286428072,1.2046713999588974
IC,All-Features,0,1.6563614636380333,1.938607171000561,82.81807317776077,0.006270500016398728
IC,QMI-CFS,1,1.9869086056924647,2.025358680920767,99.34543027965597,0.7742721999529749
IC,MI,1,1.9435159269420001,1.9550843212469498,97.17579634224121,0.09903879999183118
IC,CMI,1,1.9836642846797008,2.048702578637123,99.18321422902588,0.06539569998858497
IC,LASSO,1,1.9001076722354693,1.936669201002828,95.00538360702319,0.39097359997686
IC,Boruta,1,1.9303118119600469,1.9300716532037048,96.51559059317655,9.822414199996274
IC,RF,1,1.9302731678245704,1.9306027655235385,96.51365838640284,1.2053738000104204
IC,All-Features,1,2.0255335617723293,2.3028779342061676,101.27667808355262,0.007926199992652982
IC,QMI-CFS,2,2.015686890383133,2.078755461522754,100.78434451411744,0.8098605999839492
IC,MI,2,1.9347670747460937,1.9668965986841862,96.73835373246776,0.11157999996794388
IC,CMI,2,1.929565820799434,1.9604129683881564,96.47829103514778,0.08906329999445006
IC,LASSO,2,2.020089080338269,2.146136750520714,101.00445401186322,0.38877850002609193
IC,Boruta,2,1.9504537696986088,1.9501814569350104,97.52268848005431,22.41313679999439
IC,RF,2,1.9400544740789143,1.9615258740892847,97.00272369909558,1.2947058999561705
IC,All-Features,2,1.9793529456530745,2.2718909274608396,98.96764727770534,0.006681200000457466
IC,QMI-CFS,3,1.9139718718765582,1.967446606995038,95.69859358904299,0.7839222000329755
IC,MI,3,1.933889687105368,1.9429869223641203,96.69448435043367,0.09656530001666397
IC,CMI,3,1.9411228778900287,1.9557925646952912,97.05614388964862,0.06763409997802228
IC,LASSO,3,1.8732020570461416,1.8747041981511499,93.66010284762407,0.3951311000273563
IC,Boruta,3,1.9588012667811392,1.9809933769717927,97.94006333415996,23.417150699999183
IC,RF,3,1.9419662609844526,1.9390094664437967,97.09831304436771,1.3575023000012152
IC,All-Features,3,1.893534945853363,2.0685359076961873,94.67674728793432,0.011825900000985712
IC,QMI-CFS,4,1.9692963451895942,2.0227366036473216,98.46481725455646,0.7992738000466488
IC,MI,4,1.973478276721703,2.020670198912181,98.67391383115145,0.097145100007765
IC,CMI,4,1.9743810099851866,1.999319652093177,98.71905049432338,0.06727369996951893
IC,LASSO,4,2.042587086568644,2.0623558153254042,102.12935432332573,0.4022158000152558
IC,Boruta,4,1.9667605997959918,1.9716276681205311,98.3380299848827,20.00005830003647
IC,RF,4,2.0075627888225416,2.0093995139462177,100.37813943610819,1.253878400020767
IC,All-Features,4,1.9982303241904629,2.241419690920567,99.91151620452756,0.009102600044570863
IC,QMI-CFS,5,1.8709979485640074,2.005588221315524,93.54989742352288,0.7797505999915302
IC,MI,5,1.8351969909170176,1.902237000492223,91.75984954126288,0.09547800000291318
IC,CMI,5,1.8044975028148071,1.886022026686054,90.22487513622912,0.06433369999285787
IC,LASSO,5,1.883073263911351,1.983292949268087,94.15366319085987,0.4047947999788448
IC,Boruta,5,1.8307177620838093,1.8391248211052313,91.53588809961367,13.187169199984055
IC,RF,5,1.8307177620838093,1.8391248211052313,91.53588809961367,1.2389109000214376
IC,All-Features,5,1.8481427172732836,2.0887145217736305,92.40713585904382,0.0064848000183701515
IC,QMI-CFS,6,1.9141480393610282,2.0199687527001093,95.70740196326604,0.7712600999511778
IC,MI,6,1.918661880001129,2.0070554292723415,95.9330939952598,0.10258830001112074
IC,CMI,6,1.882917186911793,1.9853159943026597,94.14585934088237,0.09125960001256317
IC,LASSO,6,1.89212443622064,1.9359000775835034,94.60622180630168,0.41653069999301806
IC,Boruta,6,1.9186107179565095,1.9494478276725575,95.93053589302895,20.001977599982638
IC,RF,6,1.9130225771412679,1.9547642901343572,95.65112885228085,1.2181530999951065
IC,All-Features,6,1.8736958875996104,2.1171587752631793,93.68479437529628,0.006736200011800975
IC,QMI-CFS,7,1.7709882455443986,1.803879158990233,88.54941227279247,0.7747900999966078
IC,MI,7,1.7612070145986234,1.8041788258528086,88.06035072552815,0.10293729999102652
IC,CMI,7,1.7512871607061529,1.8195975809571252,87.56435803092943,0.07277279999107122
IC,LASSO,7,1.7238304642960958,1.8054986985623667,86.19152321049522,0.3992159999907017
IC,Boruta,7,1.7651576762747707,1.7758117305004386,88.25788380932565,21.532551300013438
IC,RF,7,1.7616815071789724,1.7783330984309929,88.08407535454442,1.2471920999814756
IC,All-Features,7,1.7480943347547266,1.9507467366955555,87.4047167333661,0.008529999991878867
IC,QMI-CFS,8,2.1831759407897806,2.2905750891730747,109.15879703403108,0.7879926000023261
IC,MI,8,2.1808122658026443,2.286820640055046,109.04061328468018,0.09556990000419319
IC,CMI,8,2.1750428195809084,2.291604881668703,108.75214097360781,0.07312780001666397
IC,LASSO,8,2.1838753678597174,2.2556298951228078,109.19376838752616,0.3889078000211157
IC,Boruta,8,2.1809541467574363,2.1807665056101553,109.04770733241942,21.41251649998594
IC,RF,8,2.1845275280258427,2.217452752319709,109.22637639583081,1.24355839996133
IC,All-Features,8,2.15574073167555,2.4136699553201604,107.78703657838815,0.012018600013107061
IC,QMI-CFS,9,1.7510376979634081,2.0272373239354065,87.5518848937928,0.7764731000061147
IC,MI,9,1.7236631660737904,1.7506615724091752,86.18315829938037,0.10907840001164004
IC,CMI,9,1.7182928460008844,1.7207758985623656,85.9146422957485,0.07727200002409518
IC,LASSO,9,1.731787912844771,1.9637365295576075,86.58939563790908,0.4114349000155926
IC,Boruta,9,1.69915228441567,1.8638324307033796,84.95761421653562,16.509599000040907
IC,RF,9,1.7027812363172923,1.859371137051806,85.13906181160766,1.2146309999516234
IC,All-Features,9,1.7381189499553296,2.1769092261692395,86.90594749342118,0.006569200020749122
IC,QMI-CFS,10,2.128911907254876,2.2031483261436464,106.44559535742152,0.7774565999861807
IC,MI,10,2.190917673280861,2.3653457683015113,109.54588365856577,0.10892989998683333
IC,CMI,10,2.160981944547612,2.3029299644475887,108.04909722197816,0.09028300002682954
IC,LASSO,10,2.1083064269568244,2.1167476328922077,105.41532134257045,0.39956320001510903
IC,Boruta,10,2.189808208615643,2.263166793468914,109.49041042530763,5.173929599986877
IC,RF,10,2.1448183537015213,2.179442398757277,107.24091767971402,1.2139215000206605
IC,All-Features,10,2.1743538820621398,2.588830433809945,108.71769409767109,0.009670900006312877
IC,QMI-CFS,11,1.8611695976728573,1.9249397730181734,93.05847987898994,0.7847141000092961
IC,MI,11,1.8990326801500768,1.9447703259016873,94.95163400275626,0.095530399994459
IC,CMI,11,1.9099269517739668,1.9789479123830087,95.49634758392352,0.06561230000806972
IC,LASSO,11,1.8491127638764522,1.8783287826435051,92.45563818919983,0.3726503999787383
IC,Boruta,11,1.8491127638764522,1.8783287826435051,92.45563818919983,14.287532999995165
IC,RF,11,1.9072617102892644,1.9185215176558668,95.36308550969507,1.3017445000004955
IC,All-Features,11,1.8678076250843758,2.201976462302566,93.39038124954926,0.010077300015836954
IC,QMI-CFS,12,2.4177255373816795,2.4936077255662954,120.88627686303965,0.799226599978283
IC,MI,12,2.4430004434463086,2.45641874837915,122.15002216620793,0.0976599000277929
IC,CMI,12,2.417467791961437,2.48315503515985,120.87338959202818,0.0709270000224933
IC,LASSO,12,2.437948991446496,2.6078026166722585,121.89744956622992,0.3856538000400178
IC,Boruta,12,2.429506098773814,2.45156906626998,121.47530493261694,13.500346100016031
IC,RF,12,2.427315081188552,2.4428907240652946,121.36575405335932,1.2091930999886245
IC,All-Features,12,2.449278875961263,2.706275434449373,122.46394379193997,0.010713300027418882
IC,QMI-CFS,13,1.8182921791070568,1.9220096326878393,90.91460895080711,0.7814673999673687
IC,MI,13,1.819352843111072,1.8431078016424387,90.96764215100521,0.12120739999227226
IC,CMI,13,1.8389737509943505,1.9597706648467423,91.9486875451201,0.08973830001195893
IC,LASSO,13,1.8283114366246642,1.8294524833357544,91.41557182666243,0.3933571000234224
IC,Boruta,13,1.864099382249571,1.955626171755813,93.2049691078183,21.93602359999204
IC,RF,13,1.8107330938877282,1.8136105771881743,90.53665468985957,1.2177219999721274
IC,All-Features,13,1.8144885163084599,2.033135956465749,90.72442581088677,0.009781899978406727
IC,QMI-CFS,14,2.334705571142769,2.39217087432592,116.73527855130168,0.7730973999714479
IC,MI,14,2.2231021910799464,2.3582947456355927,111.15510954843957,0.10227829997893423
IC,CMI,14,2.2715831359240166,2.349036165342294,113.57915679052186,0.06688429997302592
IC,LASSO,14,2.319141546787151,2.333702413900246,115.95707733355968,0.3842630999861285
IC,Boruta,14,2.3274001352317457,2.3082935361784696,116.37000675576878,16.676072300004307
IC,RF,14,2.331476180985579,2.314836680950318,116.57380904345025,1.293542300001718
IC,All-Features,14,2.308122398796126,2.5496610626425498,115.40611993403598,0.007714200008194894
IC,QMI-CFS,15,2.441044784395137,2.456352523628893,122.05223921365425,0.7924876999459229
IC,MI,15,2.433846495677246,2.492540446671114,121.69232477777767,0.10268250002991408
IC,CMI,15,2.4324006740034303,2.4996483313741544,121.62003369409051,0.0889591000159271
IC,LASSO,15,2.4749663646876146,2.6090116930899514,123.74831822819333,0.4116984999855049
IC,Boruta,15,2.4244989297080757,2.4245607139605734,121.22494647934255,21.463198900048155
IC,RF,15,2.46398455679745,2.547772207293232,123.19922783371253,1.264065199997276
IC,All-Features,15,2.4606580344784703,2.7862935538670652,123.03290171777188,0.005205800000112504
IC,QMI-CFS,16,2.301059041401172,2.378707491851213,115.05295206430594,0.7673016000189818
IC,MI,16,2.3069187702808707,2.3475459066631252,115.34593850827623,0.10742329998174682
IC,CMI,16,2.310462169008553,2.3996782949325164,115.5231084446515,0.08730590000050142
IC,LASSO,16,2.2286478103829124,2.2251581406298264,111.432390513574,0.41028609999921173
IC,Boruta,16,2.269751587630976,2.2711907572107193,113.48757937587443,23.322574499994516
IC,RF,16,2.261615503146248,2.255928115034207,113.08077515165837,1.2178268000134267
IC,All-Features,16,2.2406261020259333,2.393053207420149,112.0313050956951,0.005621600023005158
IC,QMI-CFS,17,2.0588214942517817,2.1467402892862917,102.94107470744203,0.7872061000089161
IC,MI,17,2.1069776310828994,2.167855152129948,105.34888154887751,0.10863890004111454
IC,CMI,17,2.0782708303747395,2.150011555110605,103.91354151354129,0.08309219998773187
IC,LASSO,17,2.1132178711929113,2.1966892991457994,105.66089355436252,0.39743800001451746
IC,Boruta,17,2.1047157216585584,2.1072892592761185,105.23578607766612,31.628635200031567
IC,RF,17,2.1043532126052824,2.1452868461493697,105.21766062500323,2.6069546999642625
IC,All-Features,17,2.045314749580096,2.270101650323844,102.26573747389152,0.00995629996759817
IC,QMI-CFS,18,2.166681954468112,2.1967412320541047,108.3340977179889,2.9830855000182055
IC,MI,18,2.1649607053168562,2.2052413486360365,108.24803526043041,0.2174265999929048
IC,CMI,18,2.1527675855471724,2.2036043527670164,107.6383792719767,0.15454529999988154
IC,LASSO,18,2.1763902664975356,2.291361761325562,108.8195133194358,1.0890412000007927
IC,Boruta,18,2.1735760248550813,2.1827730712144024,108.67880123732012,19.54362150002271
IC,RF,18,2.171103542669571,2.250023006715078,108.55517712805079,2.6337736999848858
IC,All-Features,18,2.1558919359460784,2.4437250983754573,107.79459679191419,0.018125600006897002
IC,QMI-CFS,19,1.9190614579467167,1.9671573185531634,95.95307289253819,3.256891499971971
IC,MI,19,1.9454111347078644,1.9569912941781433,97.27055673052969,0.25032319995807484
IC,CMI,19,1.9558412525747926,2.13595275700895,97.79206262385003,0.17908089997945353
IC,LASSO,19,1.9001806334045126,1.958799310109373,95.00903166547518,1.1647303000208922
IC,Boruta,19,1.9480287835308356,1.9485853426364774,97.40143917167171,14.516326199984178
IC,RF,19,1.9202285189157147,1.9682603345964265,96.01142594098516,1.2520891000167467
IC,All-Features,19,1.884902835435832,2.3089784779505145,94.24514176707935,0.008079000050202012
IC,QMI-CFS,20,1.6619160810895366,1.7888379597333461,83.09580405032204,0.8012049000244588
IC,MI,20,1.670140585175608,1.9853993958599814,83.50702925460504,0.10884060000535101
IC,CMI,20,1.6776996823829893,2.030278741355749,83.88498411495522,0.06885610002791509
IC,LASSO,20,1.6722846616505942,2.1847500694384596,83.614233078349,0.38561190001200885
IC,Boruta,20,1.6765409812070828,1.6765074863794045,83.82704905616279,4.653696699999273
IC,RF,20,1.6723249630271022,1.960173913372674,83.6162481471743,1.2916261000209488
IC,All-Features,20,1.6672223329058782,2.2939636554945975,83.36111664112586,0.009351199958473444
IC,QMI-CFS,21,2.071015581492916,2.11142885527947,103.55077906946826,0.8141945999814197
IC,MI,21,2.042289522583105,2.0477414894598645,102.11447612404953,0.09927559999050573
IC,CMI,21,2.0233732349697338,2.0542175536550276,101.16866174342825,0.09071989997755736
IC,LASSO,21,2.010061240821236,2.0159236195211974,100.50306203603665,0.4637333999853581
IC,Boruta,21,2.051319586788731,2.0529293296732214,102.56597933430824,22.142857099999674
IC,RF,21,2.087811458117751,2.08822885280067,104.39057290066802,1.2503627999685705
IC,All-Features,21,2.0110235089039747,2.1729844703098875,100.55117544017118,0.005969499994534999
IC,QMI-CFS,22,1.8237825278131905,1.98971387557768,91.18912638610007,0.7809740999946371
IC,MI,22,1.8037938625126868,1.9395757804394556,90.18969312112486,0.11052580003160983
IC,CMI,22,1.8119862335890722,2.0798580490258383,90.59931167492364,0.08709730004193261
IC,LASSO,22,1.8065213536629718,1.883513787088729,90.3260676786323,0.39477770001394674
IC,Boruta,22,1.8002796266244379,1.8001553914772792,90.0139813267212,16.44333280000137
IC,RF,22,1.7940690691468046,1.8716388634290542,89.70345345285506,1.277942400018219
IC,All-Features,22,1.8647106509137221,2.163585307005855,93.23553254102433,0.007806400011759251
IC,QMI-CFS,23,2.350791894050939,2.3984889136575,117.53959469666997,0.8107314000371844
IC,MI,23,2.363431126784156,2.4424912581172697,118.17155633329921,0.10344139998778701
IC,CMI,23,2.34670308619798,2.4058948894149195,117.33515430403226,0.08702410000842065
IC,LASSO,23,2.4048841253743305,2.5001448072143604,120.24420626270431,0.38671279995469376
IC,Boruta,23,2.338798643023959,2.3812033954078364,116.93993214535097,23.601609500008635
IC,RF,23,2.347402524633078,2.3395523235173736,117.3701262257854,1.2077602000208572
IC,All-Features,23,2.3842772102706196,2.6291346021476825,119.21386050757027,0.0059068999835290015
IC,QMI-CFS,24,2.037107512089298,2.192413139877036,101.85537559937212,0.7988415000145324
IC,MI,24,2.004475977423711,2.0938966741389877,100.22379886617436,0.1019979000557214
IC,CMI,24,2.0251811579647985,2.135522435199419,101.25905789317697,0.06955010001547635
IC,LASSO,24,2.067775004172443,2.089072628492363,103.3887502034527,0.4006463999976404
IC,Boruta,24,2.01207882890139,2.0128103393724865,100.6039414400393,20.195793299993966
IC,RF,24,2.017430722424086,2.1067917841280255,100.87153611616071,1.2499254000140354
IC,All-Features,24,2.059082978731124,2.3185106179301913,102.95414893140848,0.007306599989533424
IC,QMI-CFS,25,2.050413396775469,2.190867694341441,102.52066983364743,0.7961631999933161
IC,MI,25,2.10299169713066,2.2133762453361525,105.14958485127552,0.10756759997457266
IC,CMI,25,2.1227428345245425,2.1690352223270635,106.13714172092025,0.08580950001487508
IC,LASSO,25,2.088564930396222,2.0845288888234106,104.42824651458969,0.39902360003907233
IC,Boruta,25,2.113852086924153,2.1129838849072318,105.692604340923,20.54032680002274
IC,RF,25,2.1180241797817345,2.178203961170746,105.90120898379168,1.2301134000299498
IC,All-Features,25,2.1308722061249963,2.3797059581959514,106.54361030092264,0.009236999962013215
IC,QMI-CFS,26,2.065023004379052,2.2149934074105544,103.25115021379003,0.7882569000357762
IC,MI,26,2.061214470388255,2.093427711820057,103.06072351425972,0.09919239999726415
IC,CMI,26,2.084866005404816,2.120473918362915,104.24330026502864,0.07213800004683435
IC,LASSO,26,2.0899644057697033,2.0971901634816534,104.49822028326025,0.4334769999841228
IC,Boruta,26,2.0791556436643193,2.0784939143419803,103.95778217801808,15.48729939997429
IC,RF,26,2.0646415850657824,2.0703013912498314,103.23207924812752,1.3302565999911167
IC,All-Features,26,2.0609307596306454,2.2767697533155595,103.04653797637995,0.005530399968847632
