dataset,method,replication,precision,recall,f1,specificity,n_selected,n_true,runtime
HDS,QMI-CFS (Conservative),46,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,18.191174899984617
HDS,QMI-CFS (Precision),46,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,18.788078999961726
HDS,QMI-CFS (No Pairwise),46,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,9.368656400009058
HDS,QMI-CFS (Full),47,0.16129032258064516,1.0,0.27777777777777773,0.7263157894736842,31,5,18.88992699998198
HDS,QMI-CFS (No Bootstrap),47,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.3565169999492355
HDS,QMI-CFS (Conservative),47,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,18.871533799974713
HDS,QMI-CFS (Precision),47,0.14285714285714285,1.0,0.25,0.6842105263157895,35,5,18.498894400021527
HDS,QMI-CFS (No Pairwise),47,0.18518518518518517,1.0,0.3125,0.7684210526315789,27,5,9.096915900008753
HDS,QMI-CFS (Full),48,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,18.349559299997054
HDS,QMI-CFS (No Bootstrap),48,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2889030000078492
HDS,QMI-CFS (Conservative),48,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,18.33603609999409
HDS,QMI-CFS (Precision),48,0.15625,1.0,0.2702702702702703,0.7157894736842105,32,5,18.178057799988892
HDS,QMI-CFS (No Pairwise),48,0.17857142857142858,1.0,0.30303030303030304,0.7578947368421053,28,5,8.962501599977259
HDS,QMI-CFS (Full),49,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,18.208341000019573
HDS,QMI-CFS (No Bootstrap),49,0.1,1.0,0.18181818181818182,0.5263157894736842,50,5,1.2382274999981746
HDS,QMI-CFS (Conservative),49,0.14705882352941177,1.0,0.25641025641025644,0.6947368421052632,34,5,18.17252630001167
HDS,QMI-CFS (Precision),49,0.15151515151515152,1.0,0.2631578947368421,0.7052631578947368,33,5,18.232030600018334
HDS,QMI-CFS (No Pairwise),49,0.16666666666666666,1.0,0.2857142857142857,0.7368421052631579,30,5,9.014848200022243
CC,QMI-CFS (Full),0,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.543675900029484
CC,QMI-CFS (No Bootstrap),0,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.08075269998516887
CC,QMI-CFS (Conservative),0,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.5469609000138007
CC,QMI-CFS (Precision),0,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.595431499998085
CC,QMI-CFS (No Pairwise),0,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.8434751000022516
CC,QMI-CFS (Full),1,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,3.5445213000057265
CC,QMI-CFS (No Bootstrap),1,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.08987629995681345
CC,QMI-CFS (Conservative),1,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.5744369000312872
CC,QMI-CFS (Precision),1,0.5454545454545454,1.0,0.7058823529411764,0.6428571428571429,11,6,3.631360700004734
CC,QMI-CFS (No Pairwise),1,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.9124712999910116
CC,QMI-CFS (Full),2,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.628252499969676
CC,QMI-CFS (No Bootstrap),2,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,0.10631040000589564
CC,QMI-CFS (Conservative),2,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.6732885999954306
CC,QMI-CFS (Precision),2,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.706832099996973
CC,QMI-CFS (No Pairwise),2,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.941455699969083
CC,QMI-CFS (Full),3,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.6843133000074886
CC,QMI-CFS (No Bootstrap),3,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.08633020002162084
CC,QMI-CFS (Conservative),3,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.6380082999821752
CC,QMI-CFS (Precision),3,0.5,0.6666666666666666,0.5714285714285715,0.7142857142857143,8,6,3.5842756999772973
CC,QMI-CFS (No Pairwise),3,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.8064500000327826
CC,QMI-CFS (Full),4,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.5576531999977306
CC,QMI-CFS (No Bootstrap),4,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.10133289999794215
CC,QMI-CFS (Conservative),4,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.584894399973564
CC,QMI-CFS (Precision),4,0.625,0.8333333333333334,0.7142857142857143,0.7857142857142857,8,6,3.6270510000176728
CC,QMI-CFS (No Pairwise),4,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.9112752000219189
CC,QMI-CFS (Full),5,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.5714285714285714,11,6,3.6825102000148036
CC,QMI-CFS (No Bootstrap),5,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.1072033999953419
CC,QMI-CFS (Conservative),5,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,3.657014500000514
CC,QMI-CFS (Precision),5,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.7857142857142857,7,6,3.6736005999846384
CC,QMI-CFS (No Pairwise),5,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,1.9254532000049949
CC,QMI-CFS (Full),6,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,3.590515200048685
CC,QMI-CFS (No Bootstrap),6,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.09882289997767657
CC,QMI-CFS (Conservative),6,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,3.5854222999769263
CC,QMI-CFS (Precision),6,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.5667322000372224
CC,QMI-CFS (No Pairwise),6,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,1.8967882000142708
CC,QMI-CFS (Full),7,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.5714285714285714,11,6,3.6061304999748245
CC,QMI-CFS (No Bootstrap),7,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.09085649996995926
CC,QMI-CFS (Conservative),7,0.45454545454545453,0.8333333333333334,0.5882352941176471,0.5714285714285714,11,6,3.618237400020007
CC,QMI-CFS (Precision),7,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,3.589532900019549
CC,QMI-CFS (No Pairwise),7,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.919823800039012
CC,QMI-CFS (Full),8,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.5609456000383943
CC,QMI-CFS (No Bootstrap),8,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.1127699000062421
CC,QMI-CFS (Conservative),8,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.5236264999839477
CC,QMI-CFS (Precision),8,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,3.5805336000048555
CC,QMI-CFS (No Pairwise),8,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.8993326000054367
CC,QMI-CFS (Full),9,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.603539499978069
CC,QMI-CFS (No Bootstrap),9,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.0941360000288114
CC,QMI-CFS (Conservative),9,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.6136127000208944
CC,QMI-CFS (Precision),9,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.598693899984937
CC,QMI-CFS (No Pairwise),9,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.8625047000241466
CC,QMI-CFS (Full),10,0.42857142857142855,0.5,0.4615384615384615,0.7142857142857143,7,6,3.545428899989929
CC,QMI-CFS (No Bootstrap),10,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,0.0874317999696359
CC,QMI-CFS (Conservative),10,0.42857142857142855,0.5,0.4615384615384615,0.7142857142857143,7,6,3.5410800999961793
CC,QMI-CFS (Precision),10,0.3333333333333333,0.5,0.4,0.5714285714285714,9,6,3.5566565000335686
CC,QMI-CFS (No Pairwise),10,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.8428874000092037
CC,QMI-CFS (Full),11,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,3.5143185000051744
CC,QMI-CFS (No Bootstrap),11,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.1000048000132665
CC,QMI-CFS (Conservative),11,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,3.5163425999926403
CC,QMI-CFS (Precision),11,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,3.5265037000062875
CC,QMI-CFS (No Pairwise),11,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.85506470000837
CC,QMI-CFS (Full),12,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.508461899997201
CC,QMI-CFS (No Bootstrap),12,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.08739460003562272
CC,QMI-CFS (Conservative),12,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.528057000017725
CC,QMI-CFS (Precision),12,0.5,0.6666666666666666,0.5714285714285715,0.7142857142857143,8,6,3.477476000029128
CC,QMI-CFS (No Pairwise),12,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.822200199996587
CC,QMI-CFS (Full),13,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.5477990999934264
CC,QMI-CFS (No Bootstrap),13,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.08166330005042255
CC,QMI-CFS (Conservative),13,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.5321352999890223
CC,QMI-CFS (Precision),13,0.375,0.5,0.42857142857142855,0.6428571428571429,8,6,3.5080476999864914
CC,QMI-CFS (No Pairwise),13,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,1.83343410002999
CC,QMI-CFS (Full),14,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.4930760000133887
CC,QMI-CFS (No Bootstrap),14,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,0.09351919998880476
CC,QMI-CFS (Conservative),14,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.465271199995186
CC,QMI-CFS (Precision),14,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.5149704999639653
CC,QMI-CFS (No Pairwise),14,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,1.8699624000000767
CC,QMI-CFS (Full),15,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.493850700033363
CC,QMI-CFS (No Bootstrap),15,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.08273829997051507
CC,QMI-CFS (Conservative),15,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.501789700007066
CC,QMI-CFS (Precision),15,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.5426106000086293
CC,QMI-CFS (No Pairwise),15,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.876241299964022
CC,QMI-CFS (Full),16,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,3.538310299976729
CC,QMI-CFS (No Bootstrap),16,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.09468670003116131
CC,QMI-CFS (Conservative),16,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,3.5323522000107914
CC,QMI-CFS (Precision),16,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,3.5318677999894135
CC,QMI-CFS (No Pairwise),16,0.625,0.8333333333333334,0.7142857142857143,0.7857142857142857,8,6,1.8420584000414237
CC,QMI-CFS (Full),17,0.5454545454545454,1.0,0.7058823529411764,0.6428571428571429,11,6,3.527933600009419
CC,QMI-CFS (No Bootstrap),17,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.09270889998879284
CC,QMI-CFS (Conservative),17,0.5454545454545454,1.0,0.7058823529411764,0.6428571428571429,11,6,3.4988171000150032
CC,QMI-CFS (Precision),17,0.5454545454545454,1.0,0.7058823529411764,0.6428571428571429,11,6,3.5025445999926887
CC,QMI-CFS (No Pairwise),17,0.625,0.8333333333333334,0.7142857142857143,0.7857142857142857,8,6,1.857678800006397
CC,QMI-CFS (Full),18,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,3.518878000031691
CC,QMI-CFS (No Bootstrap),18,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.08858320000581443
CC,QMI-CFS (Conservative),18,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,3.536144899961073
CC,QMI-CFS (Precision),18,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,3.503844300052151
CC,QMI-CFS (No Pairwise),18,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,1.888055399991572
CC,QMI-CFS (Full),19,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,3.5234888000413775
CC,QMI-CFS (No Bootstrap),19,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.09187740000197664
CC,QMI-CFS (Conservative),19,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,3.5099940999643877
CC,QMI-CFS (Precision),19,0.75,1.0,0.8571428571428571,0.8571428571428571,8,6,3.567465100029949
CC,QMI-CFS (No Pairwise),19,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,1.8742535000201315
CC,QMI-CFS (Full),20,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,3.521554599981755
CC,QMI-CFS (No Bootstrap),20,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,0.09965280001051724
CC,QMI-CFS (Conservative),20,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,3.569804699975066
CC,QMI-CFS (Precision),20,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,3.6673604999668896
CC,QMI-CFS (No Pairwise),20,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,1.8720498000038788
CC,QMI-CFS (Full),21,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,3.6808927999809384
CC,QMI-CFS (No Bootstrap),21,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.08528709999518469
CC,QMI-CFS (Conservative),21,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,3.6248099000076763
CC,QMI-CFS (Precision),21,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.5731967999599874
CC,QMI-CFS (No Pairwise),21,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,1.9555744000244886
CC,QMI-CFS (Full),22,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.6428571428571429,7,6,3.671352500037756
CC,QMI-CFS (No Bootstrap),22,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,0.08701050002127886
CC,QMI-CFS (Conservative),22,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.6428571428571429,7,6,3.674638500029687
CC,QMI-CFS (Precision),22,0.25,0.3333333333333333,0.28571428571428575,0.5714285714285714,8,6,3.685462199966423
CC,QMI-CFS (No Pairwise),22,0.375,0.5,0.42857142857142855,0.6428571428571429,8,6,1.9331846999702975
CC,QMI-CFS (Full),23,0.625,0.8333333333333334,0.7142857142857143,0.7857142857142857,8,6,3.6287243999540806
CC,QMI-CFS (No Bootstrap),23,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.11527509998995811
CC,QMI-CFS (Conservative),23,0.625,0.8333333333333334,0.7142857142857143,0.7857142857142857,8,6,3.689678399998229
CC,QMI-CFS (Precision),23,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.6305519999586977
CC,QMI-CFS (No Pairwise),23,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.8597604999667965
CC,QMI-CFS (Full),24,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.6163167000049725
CC,QMI-CFS (No Bootstrap),24,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.08509720000438392
CC,QMI-CFS (Conservative),24,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.7301499999593943
CC,QMI-CFS (Precision),24,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.6746874999953434
CC,QMI-CFS (No Pairwise),24,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.9476193999871612
CC,QMI-CFS (Full),25,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,3.5797425999771804
CC,QMI-CFS (No Bootstrap),25,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.0937306999694556
CC,QMI-CFS (Conservative),25,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,3.5268856000038795
CC,QMI-CFS (Precision),25,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,3.5328999999910593
CC,QMI-CFS (No Pairwise),25,0.625,0.8333333333333334,0.7142857142857143,0.7857142857142857,8,6,1.8926756999571808
CC,QMI-CFS (Full),26,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.541723300004378
CC,QMI-CFS (No Bootstrap),26,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.09804420004365966
CC,QMI-CFS (Conservative),26,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,3.616108200047165
CC,QMI-CFS (Precision),26,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,3.558182700013276
CC,QMI-CFS (No Pairwise),26,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,1.8756996000302024
CC,QMI-CFS (Full),27,0.42857142857142855,0.5,0.4615384615384615,0.7142857142857143,7,6,3.5327170999953523
CC,QMI-CFS (No Bootstrap),27,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,0.083255699952133
CC,QMI-CFS (Conservative),27,0.42857142857142855,0.5,0.4615384615384615,0.7142857142857143,7,6,3.5221666999859735
CC,QMI-CFS (Precision),27,0.3333333333333333,0.5,0.4,0.5714285714285714,9,6,3.564790999982506
CC,QMI-CFS (No Pairwise),27,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.8772543999948539
CC,QMI-CFS (Full),28,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.5160417999722995
CC,QMI-CFS (No Bootstrap),28,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.09516930003883317
CC,QMI-CFS (Conservative),28,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.6262854000087827
CC,QMI-CFS (Precision),28,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.616432300012093
CC,QMI-CFS (No Pairwise),28,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.9256886999937706
CC,QMI-CFS (Full),29,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,3.648323100002017
CC,QMI-CFS (No Bootstrap),29,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.08483730000443757
CC,QMI-CFS (Conservative),29,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,3.591437000024598
CC,QMI-CFS (Precision),29,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,3.5642003000248224
CC,QMI-CFS (No Pairwise),29,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.8256684999796562
CC,QMI-CFS (Full),30,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.536965799983591
CC,QMI-CFS (No Bootstrap),30,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.09373299998696893
CC,QMI-CFS (Conservative),30,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,3.490556800039485
CC,QMI-CFS (Precision),30,0.3333333333333333,0.5,0.4,0.5714285714285714,9,6,3.535237500036601
CC,QMI-CFS (No Pairwise),30,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,1.8628339000279084
CC,QMI-CFS (Full),31,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.572031199990306
CC,QMI-CFS (No Bootstrap),31,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,0.08599270001286641
CC,QMI-CFS (Conservative),31,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.5094438000232913
CC,QMI-CFS (Precision),31,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.5126464999630116
CC,QMI-CFS (No Pairwise),31,0.5,0.6666666666666666,0.5714285714285715,0.7142857142857143,8,6,1.8417320000007749
CC,QMI-CFS (Full),32,0.5454545454545454,1.0,0.7058823529411764,0.6428571428571429,11,6,3.5229050000198185
CC,QMI-CFS (No Bootstrap),32,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.08643849997315556
CC,QMI-CFS (Conservative),32,0.5454545454545454,1.0,0.7058823529411764,0.6428571428571429,11,6,3.493413000018336
CC,QMI-CFS (Precision),32,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.5587320999475196
CC,QMI-CFS (No Pairwise),32,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,1.8697519000270404
CC,QMI-CFS (Full),33,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,3.56793210003525
CC,QMI-CFS (No Bootstrap),33,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.08889129996532574
CC,QMI-CFS (Conservative),33,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,3.4891839000047185
CC,QMI-CFS (Precision),33,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.530956199974753
CC,QMI-CFS (No Pairwise),33,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,1.8682300000218675
CC,QMI-CFS (Full),34,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,3.533489699999336
CC,QMI-CFS (No Bootstrap),34,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.10230730002513155
CC,QMI-CFS (Conservative),34,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,3.4991863000323065
CC,QMI-CFS (Precision),34,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.499601599993184
CC,QMI-CFS (No Pairwise),34,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.829356900008861
CC,QMI-CFS (Full),35,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.4696861999691464
CC,QMI-CFS (No Bootstrap),35,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.08741199999349192
CC,QMI-CFS (Conservative),35,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.52106520003872
CC,QMI-CFS (Precision),35,0.5,0.6666666666666666,0.5714285714285715,0.7142857142857143,8,6,3.515286699985154
CC,QMI-CFS (No Pairwise),35,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,1.8231810000143014
CC,QMI-CFS (Full),36,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.508816100016702
CC,QMI-CFS (No Bootstrap),36,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.09993789996951818
CC,QMI-CFS (Conservative),36,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.5265030000009574
CC,QMI-CFS (Precision),36,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.528447700024117
CC,QMI-CFS (No Pairwise),36,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,1.8667918000137433
CC,QMI-CFS (Full),37,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.5326004999806173
CC,QMI-CFS (No Bootstrap),37,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.0799750000005588
CC,QMI-CFS (Conservative),37,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.4784005000256
CC,QMI-CFS (Precision),37,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,3.519458399969153
CC,QMI-CFS (No Pairwise),37,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.8645915999659337
CC,QMI-CFS (Full),38,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.553342600003816
CC,QMI-CFS (No Bootstrap),38,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.09396899997955188
CC,QMI-CFS (Conservative),38,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.5741516000125557
CC,QMI-CFS (Precision),38,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.5215789999929257
CC,QMI-CFS (No Pairwise),38,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,1.8200700000161305
CC,QMI-CFS (Full),39,0.5,0.6666666666666666,0.5714285714285715,0.7142857142857143,8,6,3.493659599975217
CC,QMI-CFS (No Bootstrap),39,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.08600080001633614
CC,QMI-CFS (Conservative),39,0.5,0.6666666666666666,0.5714285714285715,0.7142857142857143,8,6,3.556786999979522
CC,QMI-CFS (Precision),39,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.6627932999981567
CC,QMI-CFS (No Pairwise),39,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,1.9022689000121318
CC,QMI-CFS (Full),40,0.75,1.0,0.8571428571428571,0.8571428571428571,8,6,3.642531500023324
CC,QMI-CFS (No Bootstrap),40,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.08739109995076433
CC,QMI-CFS (Conservative),40,0.75,1.0,0.8571428571428571,0.8571428571428571,8,6,3.6833695999812335
CC,QMI-CFS (Precision),40,0.75,1.0,0.8571428571428571,0.8571428571428571,8,6,3.657182599999942
CC,QMI-CFS (No Pairwise),40,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,1.927639100002125
CC,QMI-CFS (Full),41,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.7086391000193544
CC,QMI-CFS (No Bootstrap),41,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,0.08202279999386519
CC,QMI-CFS (Conservative),41,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,3.593589800002519
