n_samples,method,replication,f1,ate_error,runtime
1000,LASSO,28,0.5,0.08993324025178806,0.5091212000115775
1000,Boruta,28,0.9090909090909091,0.103809178709938,10.893772400042508
1000,RF,28,0.5714285714285715,0.6998104956814428,1.3297541000065394
1000,All-Features,28,0.5,0.08993324025178806,0.006530399958137423
1000,QMI-CFS,29,0.7692307692307693,0.07146880011836299,3.2160039999871515
1000,MI,29,0.6,0.7354059372053068,0.13443009997718036
1000,CMI,29,0.8000000000000002,0.26748679659442853,0.09782930003711954
1000,LASSO,29,0.5,0.1785803411114928,0.509317199990619
1000,Boruta,29,1.0,0.016145168121025177,29.88052669999888
1000,RF,29,0.5714285714285715,0.8720495524941025,1.3325356999994256
1000,All-Features,29,0.5,0.1785803411114928,0.006733599992003292
1000,QMI-CFS,30,0.7692307692307693,0.07643745373541311,3.1763076999923214
1000,MI,30,0.8000000000000002,0.42873317462264815,0.12354499998036772
1000,CMI,30,0.8000000000000002,0.4364165240443283,0.08707399998093024
1000,LASSO,30,0.5,0.03542404701770008,0.4922650000080466
1000,Boruta,30,0.8333333333333333,0.04487299449617277,26.67620019998867
1000,RF,30,0.5714285714285715,0.9245000125775036,1.3449503000010736
1000,All-Features,30,0.5,0.03542404701770008,0.009314399969298393
1000,QMI-CFS,31,0.7692307692307693,0.0477445161196024,3.19460909999907
1000,MI,31,1.0,0.01918296103226802,0.13838629995007068
1000,CMI,31,0.8000000000000002,0.4238391532611967,0.09730610001133755
1000,LASSO,31,0.5,0.03430778834584869,0.5222390000126325
1000,Boruta,31,0.9090909090909091,0.04864655183985267,7.552825899969321
1000,RF,31,0.5714285714285715,1.013941173955899,1.33664419996785
1000,All-Features,31,0.5,0.03430778834584869,0.005078299960587174
1000,QMI-CFS,32,0.7692307692307693,0.050800274908862963,3.2159009000170045
1000,MI,32,0.8000000000000002,0.4244246621365195,0.1358255999512039
1000,CMI,32,1.0,0.049634341188908415,0.09861750004347414
1000,LASSO,32,0.5263157894736842,0.005525411856224682,0.5036698000039905
1000,Boruta,32,0.8333333333333333,0.036767946169384835,32.07929650001461
1000,RF,32,0.5714285714285715,0.9014462452231045,1.2988947000121698
1000,All-Features,32,0.5,0.006802142085648555,0.005720700020901859
1000,QMI-CFS,33,0.7692307692307693,0.04669668407385119,3.1777887999778613
1000,MI,33,0.8000000000000002,0.32616816252994774,0.13202279998222366
1000,CMI,33,0.6,0.8275278548796834,0.09532419999595731
1000,LASSO,33,0.5,0.0012128339555572687,0.5600177000160329
1000,Boruta,33,0.9090909090909091,0.05127230990677889,17.900208699982613
1000,RF,33,0.5714285714285715,0.8695012421500672,1.3906939000007696
1000,All-Features,33,0.5,0.0012128339555572687,0.008866899996064603
1000,QMI-CFS,34,0.8333333333333333,0.03116753528027627,3.182506699988153
1000,MI,34,0.6,0.6521448153538536,0.1251912000006996
1000,CMI,34,0.6,0.6088217379355205,0.09622499998658895
1000,LASSO,34,0.5,0.0051738431772587745,0.5266124000190757
1000,Boruta,34,0.9090909090909091,0.009071801013023073,18.094190099975094
1000,RF,34,0.5714285714285715,0.8360945976977283,1.313044100010302
1000,All-Features,34,0.5,0.0051738431772587745,0.005452200013678521
1000,QMI-CFS,35,0.7692307692307693,0.027899271956425054,3.21406329999445
1000,MI,35,0.4000000000000001,0.9250992961190567,0.13418180000735447
1000,CMI,35,0.8000000000000002,0.3936885902467777,0.09827550000045449
1000,LASSO,35,0.5,0.005376073439007145,0.503970300022047
1000,Boruta,35,0.9090909090909091,0.04735311190363234,8.379159400006756
1000,RF,35,0.5714285714285715,0.9168387162053868,1.3047082999837585
1000,All-Features,35,0.5,0.005376073439007145,0.008045000024139881
1000,QMI-CFS,36,0.8333333333333333,0.1670679892144462,3.21344089997001
1000,MI,36,0.8000000000000002,0.12385539514175692,0.1455104000051506
1000,CMI,36,0.8000000000000002,0.16669109753491895,0.10178199998335913
1000,LASSO,36,0.5,0.16683579682063687,0.6102035000221804
1000,Boruta,36,1.0,0.20143356526814293,11.686385300010443
1000,RF,36,0.5714285714285715,0.6926785627234819,1.3004395000170916
1000,All-Features,36,0.5,0.16683579682063687,0.005455800041090697
1000,QMI-CFS,37,0.8333333333333333,0.06767989026216403,3.232616399996914
1000,MI,37,0.8000000000000002,0.42682050142920813,0.12685409997357056
1000,CMI,37,0.8000000000000002,0.2762991211195054,0.10160960000939667
1000,LASSO,37,0.5263157894736842,0.06860325602980799,0.5044356000144035
1000,Boruta,37,1.0,0.06360544818518266,20.925341200025287
1000,RF,37,0.5714285714285715,0.9984987548786992,1.3475393000408076
1000,All-Features,37,0.5,0.06824494577067197,0.008650899981148541
1000,QMI-CFS,38,0.7692307692307693,0.12249739741170762,3.2648047999828123
1000,MI,38,0.8000000000000002,0.4603133242078359,0.12494529999094084
1000,CMI,38,0.8000000000000002,0.5541804631456029,0.0946735999896191
1000,LASSO,38,0.5,0.06970361776096157,0.612884399946779
1000,Boruta,38,0.9090909090909091,0.12866362450532431,19.490299199998844
1000,RF,38,0.5714285714285715,1.1856664499555873,1.3248364999890327
1000,All-Features,38,0.5,0.06970361776096157,0.009580899961292744
1000,QMI-CFS,39,0.8333333333333333,0.007659117439110741,3.31080140004633
1000,MI,39,0.8000000000000002,0.3367139014314833,0.1338734999881126
1000,CMI,39,1.0,0.02903157562811476,0.11414029996376485
1000,LASSO,39,0.5,0.03719095504003622,0.5370677000028081
1000,Boruta,39,1.0,0.02903157562811476,30.58567919995403
1000,RF,39,0.5714285714285715,0.9327175223702162,1.322447500017006
1000,All-Features,39,0.5,0.03719095504003622,0.010347800038289279
1000,QMI-CFS,40,0.7692307692307693,0.03825793918799891,3.2228353999671526
1000,MI,40,0.6,0.7214801315899129,0.1282571000047028
1000,CMI,40,0.6,0.6795020052019356,0.10959619999630377
1000,LASSO,40,0.5,0.05080923175504992,0.5146484999568202
1000,Boruta,40,1.0,0.07615970454440468,26.50141500000609
1000,RF,40,0.5714285714285715,0.8685024446796752,1.347784000041429
1000,All-Features,40,0.5,0.05080923175504992,0.007836700009647757
1000,QMI-CFS,41,0.7692307692307693,0.01175949661506337,3.2005319999880157
1000,MI,41,0.6,0.7885651618392062,0.1305527000222355
1000,CMI,41,0.8000000000000002,0.40185522022890474,0.10768239997560158
1000,LASSO,41,0.5555555555555556,0.02733259403530086,0.4984592000255361
1000,Boruta,41,0.8333333333333333,0.03490267853585882,20.220103300001938
1000,RF,41,0.5714285714285715,0.9586729609110569,1.3784681999823079
1000,All-Features,41,0.5,0.02305239538616166,0.006465199985541403
1000,QMI-CFS,42,0.8333333333333333,0.07468241514261731,3.3760985999833792
1000,MI,42,0.8000000000000002,0.4077000849820429,0.1335257000173442
1000,CMI,42,1.0,0.09764221315590582,0.10469110001577064
1000,LASSO,42,0.5,0.08754819990289642,0.539716099970974
1000,Boruta,42,0.9090909090909091,0.14288565830363265,22.636685899982695
1000,RF,42,0.5714285714285715,0.9757846184119425,1.352279599988833
1000,All-Features,42,0.5,0.08754819990289642,0.005845300038345158
1000,QMI-CFS,43,0.8333333333333333,0.06794539250389864,3.4356001999694854
1000,MI,43,0.6,0.7723271385273165,0.13110179995419458
1000,CMI,43,1.0,0.08833636621593088,0.09786609996808693
1000,LASSO,43,0.5882352941176471,0.08184386769272356,0.554980400018394
1000,Boruta,43,0.9090909090909091,0.08214998307168386,31.957309799967334
1000,RF,43,0.5714285714285715,1.0514333206796755,1.3571661000023596
1000,All-Features,43,0.5,0.07525862242212011,0.009487900009844452
1000,QMI-CFS,44,0.8333333333333333,0.0320471395038362,3.380380699993111
1000,MI,44,1.0,0.04116455441481337,0.12629919999744743
1000,CMI,44,0.6,0.7641220691697228,0.10187520005274564
1000,LASSO,44,0.5,0.007472230928425638,0.5941980999778025
1000,Boruta,44,1.0,0.04116455441481337,30.06218110001646
1000,RF,44,0.5714285714285715,1.0380633569008895,1.3856325999950059
1000,All-Features,44,0.5,0.007472230928425638,0.009083399956580251
1000,QMI-CFS,45,0.8333333333333333,0.030190941692457285,3.215584799996577
1000,MI,45,0.6,0.6822321305647274,0.17439829994691536
1000,CMI,45,0.6,0.759745245220059,0.09536709997337312
1000,LASSO,45,0.5,0.014985227656918898,0.5199036000412889
1000,Boruta,45,0.9090909090909091,0.017877456603385244,8.629333099990617
1000,RF,45,0.5714285714285715,0.9224662910154353,1.3580401999643072
1000,All-Features,45,0.5,0.014985227656918898,0.009607099986169487
1000,QMI-CFS,46,0.7692307692307693,0.13158227592103877,3.210411700012628
1000,MI,46,0.6,0.6254926069166356,0.12725280004087836
1000,CMI,46,0.8000000000000002,0.2689447819546449,0.09848220000276342
1000,LASSO,46,0.5555555555555556,0.11176539848036571,0.5015779999666847
1000,Boruta,46,0.9090909090909091,0.15742368581942534,7.18824799999129
1000,RF,46,0.5714285714285715,0.8547306343193135,1.3245599999791011
1000,All-Features,46,0.5,0.1127983182765473,0.006948099995497614
1000,QMI-CFS,47,0.7692307692307693,0.007601638715593717,3.170744700008072
1000,MI,47,0.6,0.5442233730992077,0.13593749998835847
1000,CMI,47,0.6,0.774039554475944,0.10159570001997054
1000,LASSO,47,0.5,0.013119788762405715,0.4850455999840051
1000,Boruta,47,0.9090909090909091,0.010121567520094299,4.930414500006009
1000,RF,47,0.5714285714285715,0.9622930301844996,1.3336223000078462
1000,All-Features,47,0.5,0.013119788762405715,0.0065725999884307384
1000,QMI-CFS,48,0.7692307692307693,0.04911540099156797,3.1959543999982998
1000,MI,48,0.6,0.9100804217304752,0.12593460001517087
1000,CMI,48,0.8000000000000002,0.5260073935035141,0.08628019999014214
1000,LASSO,48,0.5,0.011480641026613725,0.5123288999893703
1000,Boruta,48,1.0,0.027632640135066833,18.534901999984868
1000,RF,48,0.5714285714285715,1.0794379027785572,1.381773900007829
1000,All-Features,48,0.5,0.011480641026613725,0.005941100011114031
1000,QMI-CFS,49,0.7692307692307693,0.14454836722484177,3.2462179000140168
1000,MI,49,0.6,0.5745721607438941,0.13498560001607984
1000,CMI,49,0.8000000000000002,0.19263845924696943,0.08522180002182722
1000,LASSO,49,0.5263157894736842,0.04905190761034195,0.521812700026203
1000,Boruta,49,1.0,0.10850816740068181,18.525153499969747
1000,RF,49,0.5714285714285715,0.6084063779510869,1.3069768999703228
1000,All-Features,49,0.5,0.047162183510115474,0.005075499997474253
